CHANNEL node 2 VANAROSEN
N_CASCADE_LINRES 3
K_TRAVELTIME_HOURS 4.00
yyyy mm dd hh [m3/s]    [Mm3]       [m3/s]      [Euro]
2022 9 19 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 19 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 20 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 21 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 22 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 23 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 24 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 25 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 26 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 27 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 28 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 29 23 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 0 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 1 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 2 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 3 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 4 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 5 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 6 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 7 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 8 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 9 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 10 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 11 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 12 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 13 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 14 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 15 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 16 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 17 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 18 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 19 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 20 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 21 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 22 3.2000 0.04608000 3.2000 0.0000 
2022 9 30 23 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 0 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 1 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 2 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 3 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 4 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 5 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 6 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 7 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 8 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 9 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 10 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 11 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 12 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 13 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 14 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 15 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 16 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 17 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 18 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 19 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 20 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 21 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 22 3.2000 0.04608000 3.2000 0.0000 
2022 10 1 23 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 0 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 1 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 2 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 3 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 4 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 5 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 6 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 7 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 8 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 9 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 10 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 11 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 12 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 13 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 14 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 15 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 16 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 17 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 18 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 19 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 20 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 21 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 22 3.2000 0.04608000 3.2000 0.0000 
2022 10 2 23 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 0 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 1 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 2 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 3 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 4 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 5 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 6 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 7 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 8 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 9 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 10 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 11 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 12 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 13 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 14 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 15 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 16 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 17 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 18 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 19 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 20 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 21 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 22 3.2000 0.04608000 3.2000 0.0000 
2022 10 3 23 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 0 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 1 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 2 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 3 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 4 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 5 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 6 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 7 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 8 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 9 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 10 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 11 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 12 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 13 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 14 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 15 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 16 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 17 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 18 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 19 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 20 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 21 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 22 3.2000 0.04608000 3.2000 0.0000 
2022 10 4 23 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 0 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 1 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 2 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 3 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 4 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 5 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 6 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 7 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 8 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 9 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 10 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 11 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 12 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 13 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 14 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 15 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 16 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 17 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 18 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 19 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 20 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 21 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 22 3.2000 0.04608000 3.2000 0.0000 
2022 10 5 23 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 0 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 1 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 2 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 3 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 4 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 5 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 6 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 7 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 8 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 9 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 10 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 11 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 12 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 13 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 14 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 15 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 16 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 17 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 18 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 19 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 20 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 21 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 22 3.2000 0.04608000 3.2000 0.0000 
2022 10 6 23 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 0 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 1 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 2 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 3 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 4 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 5 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 6 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 7 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 8 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 9 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 10 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 11 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 12 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 13 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 14 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 15 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 16 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 17 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 18 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 19 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 20 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 21 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 22 3.2000 0.04608000 3.2000 0.0000 
2022 10 7 23 3.2000 0.04608000 3.2000 0.0000 
2022 10 8 0 3.2000 0.04608000 3.2000 0.0000 
2022 10 8 1 3.2000 0.04608000 3.2000 0.0000 
2022 10 8 2 3.2000 0.04608000 3.2000 0.0000 
2022 10 8 3 3.2000 0.04608000 3.2000 0.0000 
